open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,L14,H14,%K,%D,up,down,flat
111472.5,111845.1,111112.6,111456.6,379.157153,111356.60000000002,111333.7729521688,111397.2435897436,111205.97735272559,127.79559944321227,115.7560758916668,110787.0,111923.7,58.90736342042822,62.209971321785936,1,0,0
111456.6,112523.4,111456.6,112275.1,486.689294,111460.55833333333,111478.59249798898,111538.55128205128,111285.17162289406,193.4208750949183,131.2890357323171,110900.0,112523.4,84.70494024886108,70.32919160632137,0,1,0
112275.1,112386.5,111908.7,111963.4,245.939331,111529.60000000002,111553.17826752913,111615.91153846156,111335.41076193895,217.7675055901782,148.5847297038893,110900.0,112523.4,65.50449673524689,69.70560013484538,1,0,0
111963.4,112367.2,111941.0,112229.3,163.049913,111605.91666666667,111657.19699560157,111723.55769230769,111401.6247795731,255.57221602846403,169.98222696880424,110900.0,112523.4,81.88370087470787,77.36437928627193,0,1,0
112229.3,112355.3,111897.6,111966.3,120.32365,111646.825,111704.75130397057,111779.00128205128,111443.4525736788,261.2987302917609,188.24552763339557,111035.1,112523.4,62.568030638984375,69.98540941631303,0,1,0
111966.3,112126.1,111679.5,111865.4,132.25839,111681.28333333333,111729.46648797509,111812.6282051282,111474.70793859148,254.75854938360862,201.5481319834382,111035.1,112523.4,55.78848350466941,66.74673833945387,1,0,0
111865.4,112487.2,111856.4,112450.0,148.515877,111759.21666666667,111840.31779751739,111930.89230769231,111546.95179499211,293.3660025252757,219.9117060918057,111035.1,112523.4,95.06819861587081,71.14157091984153,0,1,0
112450.0,112586.9,112260.5,112312.5,192.139324,111831.25833333335,111912.96121328394,112016.01282051283,111603.65906943714,309.3021438467986,237.78979364280428,111035.1,112586.9,82.31730893156359,77.7246636840346,0,1,0
112312.5,112528.8,112120.7,112146.6,89.483271,111883.59999999999,111948.90564200949,112064.52692307692,111643.8769161455,305.02872586398735,251.23758008704093,111035.1,112586.9,71.6264982600856,83.00400193584,0,1,0
112146.6,112146.7,111789.3,112002.0,94.442106,111957.22499999999,111957.07400477726,112082.74230769232,111670.40455198656,286.6694527906948,258.32395462777174,111035.1,112586.9,62.30828715040607,72.08403144735173,0,1,0
112002.0,112002.0,111774.6,111916.1,64.693276,112004.65000000001,111950.7703117346,112076.4153846154,111688.60421480237,262.1660969322256,259.09238308866253,111035.1,112586.9,56.772779997422774,63.569188469304805,1,0,0
111916.1,112240.0,111787.0,112196.4,93.944644,112064.97499999999,111988.55949454465,112105.91538461536,111726.2187174096,262.34077713504666,259.7420618979394,111069.6,112586.9,74.26349436499025,64.44818717093969,0,1,0
112196.4,112255.3,112040.0,112128.2,67.953407,112120.94166666667,112010.04264923008,112115.64230769231,111755.9951087126,254.04754051748023,258.6031576218476,111099.9,112586.9,69.15265635507754,66.72964357249684,1,0,0
112128.2,112211.5,112076.0,112211.5,45.028795,112115.64166666666,112041.03608781006,112129.57435897437,111789.73621177093,251.2998760391347,257.142501305305,111112.6,112586.9,74.5370684392595,72.65107305310909,0,1,0
112211.5,112256.0,112041.6,112095.1,50.398244,112126.61666666665,112049.35361276235,112126.41410256411,111812.35575163974,236.99786112261063,253.11357326876615,111456.6,112586.9,56.489427585597326,66.72638412664479,0,1,0
112095.1,112104.1,111753.4,111976.1,58.348955,112105.51666666668,112038.08382618353,112103.25769230771,111824.484955222,213.59887096153398,245.21063280731974,111679.5,112586.9,32.68679744324528,54.57109782270069,0,0,1
111976.1,112144.4,111955.1,111955.3,49.906592,112104.59999999999,112025.34785292453,112080.14743589744,111834.17495853889,191.1728943856433,234.40308512298446,111679.5,112586.9,30.394533832929767,39.85691962059078,0,0,1
111955.3,111985.0,111828.3,111946.9,27.17815,112111.39166666666,112013.27895247459,112055.88589743589,111842.52496161008,170.75399086451216,221.67326627129,111679.5,112586.9,29.468811990301507,30.850047755492174,0,1,0
