open,high,low,close,volume,SMA_12,EMA_12,WMA_12,EMA_26,MACD,Signal,up,down,flat
27122.01,27161.1,26377.21,26568.0,8423.36401,26412.194166666668,26562.954693066986,26654.608333333337,26571.948435725863,-8.993742658876727,-188.11998843283698,0,0,1
26568.0,26882.69,26455.42,26579.93,5600.893969,26473.436666666665,26565.56627874899,26680.41384615385,26572.539662709132,-6.97338396014311,-151.89066753829823,0,0,1
26579.93,26635.96,26512.62,26577.99,1443.944683,26591.08583333333,26567.477620479913,26696.498974358972,26572.943391397348,-5.465770917435293,-122.60568821412565,0,1,0
26577.99,26734.68,26120.0,26246.86,4122.626432,26625.160000000003,26518.151832713775,26643.541153846156,26548.789066108653,-30.63723339487842,-104.21199725027621,0,0,1
26246.86,26447.37,25990.39,26302.1,9800.05764,26631.94916666667,26484.913089219346,26593.839615384615,26530.515801952457,-45.60271273311082,-92.49014034684313,0,0,1
26302.1,26396.25,26094.16,26219.98,5003.480275,26606.551666666666,26444.15415241637,26530.459743589745,26507.51314995598,-63.358997539609845,-86.66391178539648,1,0,0
26219.98,26850.0,26110.75,26373.97,10582.395348,26587.486666666668,26433.356590506162,26494.67794871795,26497.621064774055,-64.26447426789309,-82.1840242818958,1,0,0
26373.97,27313.93,26346.1,27024.0,12829.411772,26625.987500000003,26524.224807351366,26561.833846153848,26536.612097013014,-12.387289661648538,-68.22467735784636,0,0,1
27024.0,27248.35,26669.51,26910.0,9381.220373,26657.98833333333,26583.574836989617,26605.528076923078,26564.270460197233,19.304376792384573,-50.718866527800174,0,0,1
26910.0,27094.72,26892.0,26965.24,1770.824973,26674.69083333333,26642.292554375832,26652.797564102562,26593.97190759003,48.32064678580355,-30.91096386507943,1,0,0
26965.24,28190.0,26957.42,27993.52,7228.033774,26740.300000000003,26850.173699856474,26855.694358974357,26697.642136657432,152.53156319904156,5.777541547744768,0,1,0
27993.52,28584.91,27285.6,27499.97,19163.339483,26771.796666666665,26950.142361417016,26972.566666666662,26757.073830238365,193.06853117865103,43.23573947392602,0,0,1
27499.97,27679.66,27169.98,27426.77,7938.512786,26843.360833333336,27023.46969042978,27073.331794871792,26806.680953924413,216.78873650536843,77.94633888021451,1,0,0
27426.77,27839.27,27210.79,27782.0,7719.610238,26943.533333333336,27140.166661132895,27217.73782051282,26878.926809189274,261.23985194362103,114.60504149289582,0,1,0
27782.0,28120.0,27355.98,27411.99,9079.651563,27013.033333333336,27181.98563634322,27289.80807692308,26918.412971471553,263.57266487166635,144.39856616864995,1,0,0
27411.99,28282.0,27166.29,27929.99,10625.93372,27153.294166666663,27297.063230751955,27430.87833333333,26993.344603214402,303.7186275375534,176.26257844243065,0,0,1
27929.99,28027.16,27842.86,27957.1,2505.195806,27291.210833333334,27398.607349097805,27554.540769230767,27064.733891865188,333.8734572326175,207.78475420046806,0,0,1
27957.1,28089.98,27685.64,27916.02,3583.647291,27432.5475,27478.20929539045,27650.665256410262,27127.792122097395,350.4171732930554,236.31123801898553,0,1,0
27916.02,27986.07,27262.68,27591.27,8990.624446,27533.989166666666,27495.603249945765,27675.084102564102,27162.123816756848,333.479433188917,255.74487705297184,0,1,0
27591.27,27733.59,27297.24,27392.83,5882.811708,27564.725000000002,27479.79198072334,27653.367307692308,27179.21316366375,300.57881705959153,264.7116650542958,0,1,0
27392.83,27474.6,26532.59,26875.96,9379.855105,27561.888333333332,27386.89475291975,27547.40346153846,27156.749966355324,230.14478656442589,257.7982893563218,0,0,1
26875.96,26940.74,26554.0,26761.11,4782.282679,27544.877500000002,27290.62017554748,27424.206794871792,27127.443302180858,163.1768733666213,238.87400615838172,0,0,1
26761.11,27129.99,26685.96,26865.33,5627.412493,27450.861666666664,27225.190917770946,27319.661025641028,27108.02750201931,117.1634157516346,214.5318880770323,0,0,1
26865.33,26987.81,26792.91,26854.05,1867.651637,27397.035000000003,27168.092315036956,27227.843846153843,27089.214353721585,78.87796131537107,187.40110272470005,1,0,0
26854.05,27296.0,26810.27,27156.64,3778.738782,27374.524166666666,27166.330420415885,27190.86,27094.208846038506,72.12157437737915,164.34519705523587,1,0,0
27156.64,30350.0,27112.09,28503.02,26515.683372,27434.609166666665,27371.974971121133,27364.474743589748,27198.56522781343,173.40974330770405,166.15810630572952,0,0,1
28503.02,28630.72,28068.11,28397.83,12413.93963,27516.7625,27529.79882171788,27512.662564102568,27287.399655382804,242.39916633507528,181.40631831159868,0,0,1
28397.83,28990.89,28140.88,28321.34,10710.106185,27549.375,27651.574387607438,27636.44371794872,27363.98782905815,287.58655854928656,202.64236635913628,1,0,0
28321.34,28922.3,28110.01,28715.89,9161.208979,27612.6075,27815.31525105245,27815.907564102563,27464.1287306094,351.18652044305054,232.35119717591914,1,0,0
28715.89,30239.32,28575.6,29666.73,17524.490016,27758.5,28100.14828935207,28131.92641025641,27627.284380193887,472.86390915818265,280.45373957237183,1,0,0
29666.73,30374.86,29454.66,29909.99,6351.97825,27951.72666666667,28378.5854756056,28462.924871794872,27796.37368536471,582.21179024089,340.8053497060755,0,0,1
